datetime,stock_code,open,high,low,close,volume,open_interest
2010-01-04 12:01:00,IPCLAB,104.04,106.45,104.04,105.99,3764,
2010-01-05 12:01:00,IPCLAB,107.0,107.0,104.21,105.09,3061,
2010-01-06 12:01:00,IPCLAB,106.0,106.9,105.0,105.39,11536,
2010-01-07 12:01:00,IPCLAB,105.7,107.9,103.8,104.6,111428,
2010-01-08 12:01:00,IPCLAB,100.11,115.0,100.11,108.67,144354,
2010-01-11 12:01:00,IPCLAB,107.0,112.98,107.0,112.19,129561,
2010-01-12 12:01:00,IPCLAB,112.5,116.0,112.0,112.38,20425,
2010-01-13 12:01:00,IPCLAB,110.0,123.44,110.0,121.63,51759,
2010-01-14 12:01:00,IPCLAB,122.0,129.0,117.0,117.91,154545,
2010-01-15 12:01:00,IPCLAB,118.9,121.9,118.01,118.7,68140,
2010-01-18 12:01:00,IPCLAB,118.7,121.5,117.12,118.01,8154,
2010-01-19 12:01:00,IPCLAB,117.1,120.96,117.1,118.96,89499,
2010-01-20 12:01:00,IPCLAB,128.8,128.8,118.11,118.89,22943,
2010-01-21 12:01:00,IPCLAB,119.0,123.3,117.7,118.61,65697,
2010-01-22 12:01:00,IPCLAB,118.4,121.01,115.5,120.0,97404,
2010-01-25 12:01:00,IPCLAB,119.99,120.0,116.01,117.59,6594,
2010-01-27 12:01:00,IPCLAB,118.88,118.88,109.95,113.1,16696,
2010-01-28 12:01:00,IPCLAB,113.0,115.0,107.5,110.91,7103,
2010-01-29 12:01:00,IPCLAB,110.9,114.9,108.01,113.68,5752,
2010-02-01 12:02:00,IPCLAB,116.25,118.9,113.02,117.02,3820,
2010-02-02 12:02:00,IPCLAB,118.9,119.8,113.31,116.11,4257,
2010-02-04 12:02:00,IPCLAB,118.4,119.7,116.1,117.24,54415,
2010-02-05 12:02:00,IPCLAB,111.38,117.5,111.38,117.18,10211,
2010-02-06 12:02:00,IPCLAB,117.5,118.21,115.1,115.8,720,
2010-02-08 12:02:00,IPCLAB,116.0,118.99,116.0,117.47,24284,
2010-02-09 12:02:00,IPCLAB,116.5,118.3,115.62,115.85,12647,
2010-02-10 12:02:00,IPCLAB,117.0,117.0,114.01,114.64,1172,
2010-02-11 12:02:00,IPCLAB,115.1,116.9,113.4,114.64,12560,
2010-02-15 12:02:00,IPCLAB,114.64,115.5,113.0,113.19,7493,
2010-02-16 12:02:00,IPCLAB,113.5,113.5,111.81,112.54,3106,
2010-02-17 12:02:00,IPCLAB,113.7,117.0,112.6,114.87,8905,
2010-02-18 12:02:00,IPCLAB,115.9,115.9,112.5,112.78,1990,
2010-02-19 12:02:00,IPCLAB,113.8,114.0,111.52,112.5,3035,
2010-02-22 12:02:00,IPCLAB,112.5,114.3,111.0,111.58,1818,
2010-02-23 12:02:00,IPCLAB,110.03,113.78,110.03,112.48,1759,
2010-02-24 12:02:00,IPCLAB,113.2,113.9,110.1,110.56,1922,
2010-02-25 12:02:00,IPCLAB,112.4,112.4,108.13,109.91,6183,
2010-02-26 12:02:00,IPCLAB,110.0,110.0,107.8,109.53,23211,
2010-03-02 12:03:00,IPCLAB,110.0,117.76,109.06,109.37,9923,
2010-03-03 12:03:00,IPCLAB,110.9,113.5,109.01,109.75,32418,
2010-03-04 12:03:00,IPCLAB,111.45,119.4,110.5,116.76,22155,
2010-03-05 12:03:00,IPCLAB,118.3,118.3,116.0,116.6,6602,
2010-03-08 12:03:00,IPCLAB,117.0,121.0,117.0,119.57,64756,
2010-03-09 12:03:00,IPCLAB,119.5,121.4,118.0,119.58,21932,
2010-03-10 12:03:00,IPCLAB,120.71,120.8,116.1,118.28,6599,
2010-03-11 12:03:00,IPCLAB,116.1,120.02,116.1,119.87,13197,
2010-03-12 12:03:00,IPCLAB,111.48,122.5,111.48,122.24,29097,
2010-03-15 12:03:00,IPCLAB,124.5,124.8,122.01,124.07,7634,
2010-03-16 12:03:00,IPCLAB,124.1,125.0,122.4,122.73,30887,
2010-03-17 12:03:00,IPCLAB,124.0,124.49,123.1,123.8,11588,
2010-03-18 12:03:00,IPCLAB,124.0,128.39,124.0,127.61,19882,
2010-03-19 12:03:00,IPCLAB,128.1,131.49,127.12,128.13,15605,
2010-03-22 12:03:00,IPCLAB,129.5,151.0,126.1,131.58,367901,
2010-03-23 12:03:00,IPCLAB,137.45,141.0,134.0,134.98,329115,
2010-03-25 12:03:00,IPCLAB,135.5,148.95,133.0,136.1,583884,
2010-03-26 12:03:00,IPCLAB,136.5,138.35,133.2,136.18,264755,
2010-03-29 12:03:00,IPCLAB,137.5,138.98,134.0,134.88,137499,
2010-03-30 12:03:00,IPCLAB,136.0,140.0,135.05,138.33,118662,
2010-03-31 12:03:00,IPCLAB,136.5,139.9,134.0,134.6,74981,
2010-04-01 12:04:00,IPCLAB,135.55,137.5,135.15,136.2,19940,
2010-04-05 12:04:00,IPCLAB,136.75,137.9,136.13,136.73,24262,
2010-04-06 12:04:00,IPCLAB,137.0,137.0,134.0,134.65,22522,
2010-04-07 12:04:00,IPCLAB,134.5,134.5,131.0,131.5,48026,
2010-04-08 12:04:00,IPCLAB,131.5,134.93,131.0,133.5,39828,
2010-04-09 12:04:00,IPCLAB,134.38,136.25,132.75,133.23,30075,
2010-04-12 12:04:00,IPCLAB,134.5,137.0,130.5,136.75,79221,
2010-04-13 12:04:00,IPCLAB,136.75,137.0,134.0,134.85,33460,
2010-04-16 12:04:00,IPCLAB,135.0,135.95,133.08,133.93,10798,
2010-04-19 12:04:00,IPCLAB,133.5,134.0,130.4,132.58,20553,
2010-04-20 12:04:00,IPCLAB,134.0,134.7,131.08,134.03,49395,
2010-04-21 12:04:00,IPCLAB,133.5,135.25,132.5,132.58,29585,
2010-04-22 12:04:00,IPCLAB,133.0,134.4,132.5,133.13,17160,
2010-04-23 12:04:00,IPCLAB,134.0,134.0,132.03,133.03,19159,
2010-04-26 12:04:00,IPCLAB,134.0,135.0,133.0,133.48,13849,
2010-04-27 12:04:00,IPCLAB,134.0,134.38,131.28,134.05,21630,
2010-04-28 12:04:00,IPCLAB,132.5,134.85,130.5,133.73,27666,
