datetime,stock_code,open,high,low,close,volume,open_interest
2010-01-04 12:01:00,STABAN,227.5,230.0,227.5,229.12,1103147,
2010-01-05 12:01:00,STABAN,230.8,231.0,228.01,229.21,1161374,
2010-01-06 12:01:00,STABAN,229.7,231.5,228.5,230.58,1452793,
2010-01-07 12:01:00,STABAN,230.6,231.0,228.11,229.29,857651,
2010-01-08 12:01:00,STABAN,229.4,230.39,228.01,228.61,1045382,
2010-01-11 12:01:00,STABAN,229.7,231.27,226.33,226.72,1414534,
2010-01-12 12:01:00,STABAN,226.7,227.0,219.62,220.32,2291772,
2010-01-13 12:01:00,STABAN,219.5,219.5,215.81,217.59,2171969,
2010-01-14 12:01:00,STABAN,218.8,219.9,214.56,215.74,2072399,
2010-01-15 12:01:00,STABAN,216.8,217.84,213.68,214.34,2061192,
2010-01-18 12:01:00,STABAN,217.5,218.31,214.28,215.64,1922217,
2010-01-19 12:01:00,STABAN,216.98,218.7,215.7,217.31,1227707,
2010-01-20 12:01:00,STABAN,218.4,218.66,215.26,215.99,1683072,
2010-01-21 12:01:00,STABAN,215.9,216.13,211.23,212.41,1926547,
2010-01-22 12:01:00,STABAN,210.02,210.65,205.31,208.74,2719318,
2010-01-25 12:01:00,STABAN,205.56,213.7,205.56,209.16,1537804,
2010-01-27 12:01:00,STABAN,206.0,206.84,197.11,198.77,3806891,
2010-01-28 12:01:00,STABAN,210.0,210.0,199.1,200.33,2795246,
2010-01-29 12:01:00,STABAN,199.0,206.74,195.51,205.66,4648719,
2010-02-01 12:02:00,STABAN,214.8,214.8,201.55,202.13,2204716,
2010-02-02 12:02:00,STABAN,203.02,204.52,197.42,197.84,2408626,
2010-02-04 12:02:00,STABAN,199.6,199.67,194.0,194.79,3535712,
2010-02-05 12:02:00,STABAN,193.0,193.0,186.31,189.78,2687883,
2010-02-06 12:02:00,STABAN,191.0,192.45,189.83,191.25,209862,
2010-02-08 12:02:00,STABAN,190.0,194.78,188.37,193.66,1888513,
2010-02-09 12:02:00,STABAN,193.1,195.8,192.5,195.03,1383698,
2010-02-10 12:02:00,STABAN,197.0,197.0,189.5,191.19,1973193,
2010-02-11 12:02:00,STABAN,192.39,194.0,191.1,191.77,1242794,
2010-02-15 12:02:00,STABAN,192.5,192.5,188.63,189.5,1332501,
2010-02-16 12:02:00,STABAN,191.4,192.5,189.5,192.06,807015,
2010-02-17 12:02:00,STABAN,193.5,196.25,192.73,195.69,1346836,
2010-02-18 12:02:00,STABAN,195.79,196.0,192.73,194.24,1310323,
2010-02-19 12:02:00,STABAN,192.5,193.4,189.01,190.53,1586302,
2010-02-22 12:02:00,STABAN,192.0,193.5,191.02,191.64,1152865,
2010-02-23 12:02:00,STABAN,191.49,193.45,190.66,191.19,1062577,
2010-02-24 12:02:00,STABAN,190.6,193.0,190.0,192.13,817359,
