datetime,stock_code,open,high,low,close,volume,open_interest
2010-01-04 12:01:00,TORPHA,99.75,99.83,96.76,97.61,27489,
2010-01-05 12:01:00,TORPHA,98.56,99.21,95.25,97.38,97616,
2010-01-06 12:01:00,TORPHA,96.03,98.03,96.03,96.85,270275,
2010-01-07 12:01:00,TORPHA,98.0,101.5,96.03,99.34,101718,
2010-01-08 12:01:00,TORPHA,101.0,101.98,97.53,97.84,70355,
2010-01-11 12:01:00,TORPHA,98.1,99.88,96.25,96.6,70164,
2010-01-12 12:01:00,TORPHA,96.8,97.5,92.1,96.01,60601,
2010-01-13 12:01:00,TORPHA,95.75,97.0,95.0,96.68,45227,
2010-01-14 12:01:00,TORPHA,97.78,99.75,94.0,98.26,50797,
2010-01-15 12:01:00,TORPHA,98.44,103.74,98.05,102.48,199033,
2010-01-18 12:01:00,TORPHA,101.75,104.75,101.75,103.88,80594,
2010-01-19 12:01:00,TORPHA,102.75,108.5,102.75,105.44,127845,
2010-01-20 12:01:00,TORPHA,106.13,107.48,105.0,106.26,63474,
2010-01-21 12:01:00,TORPHA,105.0,106.25,103.25,104.98,126038,
2010-01-22 12:01:00,TORPHA,100.03,103.0,95.26,101.46,80205,
2010-01-25 12:01:00,TORPHA,100.75,103.73,100.5,102.29,31023,
2010-01-27 12:01:00,TORPHA,102.29,106.5,100.0,105.78,204531,
2010-01-28 12:01:00,TORPHA,105.5,114.23,105.31,110.91,272590,
2010-01-29 12:01:00,TORPHA,111.0,112.0,106.43,110.95,67854,
2010-02-01 12:02:00,TORPHA,110.75,113.74,109.0,110.01,42164,
2010-02-02 12:02:00,TORPHA,111.1,111.75,106.25,107.3,18013,
2010-02-04 12:02:00,TORPHA,110.63,115.63,110.56,112.94,144306,
2010-02-05 12:02:00,TORPHA,107.78,120.38,103.06,117.81,245917,
2010-02-06 12:02:00,TORPHA,117.53,122.5,116.25,119.48,64917,
2010-02-08 12:02:00,TORPHA,121.11,121.11,113.59,114.21,28791,
2010-02-09 12:02:00,TORPHA,113.03,117.74,110.5,111.16,40918,
2010-02-10 12:02:00,TORPHA,113.94,115.45,112.39,113.31,35184,
2010-02-11 12:02:00,TORPHA,113.81,114.44,111.79,112.35,13607,
2010-02-15 12:02:00,TORPHA,113.03,114.13,112.53,113.28,11521,
2010-02-16 12:02:00,TORPHA,113.03,116.4,113.0,115.7,77206,
2010-02-17 12:02:00,TORPHA,116.25,118.15,115.0,115.03,18680,
2010-02-18 12:02:00,TORPHA,114.75,116.25,114.05,115.28,48148,
2010-02-19 12:02:00,TORPHA,114.4,116.25,113.0,114.14,64829,
2010-02-22 12:02:00,TORPHA,116.25,118.5,110.75,111.99,20232,
2010-02-23 12:02:00,TORPHA,111.25,115.0,108.75,110.3,28369,
2010-02-24 12:02:00,TORPHA,109.75,111.25,107.53,107.99,9274,
2010-02-25 12:02:00,TORPHA,108.13,109.74,102.53,105.78,63391,
2010-02-26 12:02:00,TORPHA,105.25,111.25,105.25,109.43,27140,
2010-03-02 12:03:00,TORPHA,110.5,114.38,109.5,112.56,27413,
2010-03-03 12:03:00,TORPHA,113.98,116.25,112.78,115.04,29638,
2010-03-04 12:03:00,TORPHA,114.04,116.25,113.75,114.04,9988,
2010-03-05 12:03:00,TORPHA,114.26,115.5,113.76,115.25,13279,
2010-03-08 12:03:00,TORPHA,115.5,122.35,115.25,118.66,62419,
2010-03-09 12:03:00,TORPHA,119.98,119.98,117.5,118.3,9808,
2010-03-10 12:03:00,TORPHA,118.25,122.24,118.25,118.99,26285,
